id;name;uic;lat;lon;country;evalid
1692;Puch;puch;46,66303;13,7597475;AT;8101877
832;Hieflau;hieflau;47,607742;14,736417;AT;8100158
235;Böckstein;bockstein;47,080482;13,130576;AT;8100094
1894;Ulrichsbrücke-Füssen;ulrichsbrucke-fussen;47,543118;10,664372;AT;8100558
140;Heiterwang-Plansee;heiterwang-plansee;47,44228;10,748489;AT;8100550
1372;Hörersdorf;horersdorf;48,619923;16,516901;AT;8100970
1206;"Perchtoldsdorf ";"perchtoldsdorf-";48,122726;16,285553;AT;8101346
902;Wien Oberdöbling;wien-oberdobling;48,244164;16,344084;AT;8100441
2227;Thal;thal;46,784103;12,670821;AT;8100324
2480;Wels Lokalbahn;wels-lokalbahn;48,15652;14,017381;AT;8101754
1517;Neunkirchen N.Ö.;neunkirchen-n.o.;47,73156;16,084948;AT;8101277
1613;Schlägl;schlagl;48,636604;13,975401;AT;8101516
173;Bleiburg;bleiburg;46,574123;14,786531;AT;8100393
1290;Laxenburg-Biedermannsdorf;laxenburg-biedermannsdorf;48,077477;16,356628;AT;8101122
1416;Küpfern Haltestelle;kupfern-haltestelle;47,858536;14,61056;AT;8101099
1401;Mauthausen;mauthausen;48,24277;14,532747;AT;8100413
299;Drösing;drosing;48,54081;16,89584;AT;8100221
1599;Gaflenz;gaflenz;47,893776;14,723646;AT;8100154
1193;Leibnitz;leibnitz;46,780785;15,547072;AT;8100035
142;Reutte in Tirol Schulzentrum;reutte-in-tirol-schulzentrum;47,489754;10,724925;AT;8101912
116;Bludenz;bludenz;47,155;9,8145;AT;8100067
2356;Neuhaus a.d.Gail;neuhaus-a.d.gail;46,554955;13,778418;AT;8101267
1222;Tauchendorf-Haidensee;tauchendorf-haidensee;46,728302;14,236686;AT;8101652
278;Deutschkreutz;deutschkreutz;47,603893;16,620161;AT;8100719
1741;Payerbach-Reichenau;payerbach-reichenau;47,69604;15,863349;AT;8100027
742;Gunskirchen;gunskirchen;48,132668;13,946178;AT;8100845
2415;Weißenbach-St.Gallen;weissenbach-st.gallen;47,714474;14,635469;AT;8101806
2409;Weissenbach-Neuhaus;weissenbach-neuhaus;47,984314;16,045895;AT;8101755
588;Tenneck;tenneck;47,49462;13,178909;AT;8101660
1665;Paudorf;paudorf;48,352024;15,61555;AT;8101338
740;Guntramsdorf-Kaiserau Haltestelle;guntramsdorf-kaiserau-haltestelle;48,043865;16,324745;AT;8100372
2398;Linz Wegscheid;linz-wegscheid;48,249672;14,275552;AT;8101195
1370;Mistelbach;mistelbach;48,565624;16,563606;AT;8101245
1130;Neukirchen bei Lambach;neukirchen-bei-lambach;48,09509;13,832224;AT;8101278
1963;Weitlanbrunn;weitlanbrunn;46,742508;12,395566;AT;8101784
1349;Wien Matzleinsdorfer Platz;wien-matzleinsdorfer-platz;48,17997;16,357107;AT;8101227
542;Feldkirchen-Seiersberg;feldkirchen-seiersberg;47,012505;15,440541;AT;8103174
878;Leithen;leithen;47,290848;11,221783;AT;8100554
1530;Wendling;wendling;48,246105;13,650017;AT;8101785
5517155;Abfaltersbach;abfaltersbach;46,75813;12,529545;AT;8100204
1281;Katsdorf;katsdorf;48,31234;14,491217;AT;8101029
901;Wien Heiligenstadt;wien-heiligenstadt;48,24909;16,365467;AT;8100269
2226;Traunkirchen;traunkirchen;47,855267;13,777104;AT;8100153
4773541;Wien Aspern Nord;wien-aspern-nord;48,23477;16,503906;AT;8102888
97;Bad Aussee;bad-aussee;47,59906;13,776525;AT;8100164
2100;Steinfeld im Drautal;steinfeld-im-drautal;46,75263;13,259747;AT;8100149
545;Gaisbach-Wartberg;gaisbach-wartberg;48,330223;14,505918;AT;8100246
26;Salzburg Süd;salzburg-sud;47,77011;13,078498;AT;8101917
17;Absdorf-Hippersdorf;absdorf-hippersdorf;48,401993;15,985761;AT;8100202
8;Mittewald a.d.Drau;mittewald-a.d.drau;46,769623;12,595168;AT;8100417
1617;Hollabrunn;hollabrunn;48,562935;16,072226;AT;8100274
2447;Deutsch Wagram;deutsch-wagram;48,303146;16,564568;AT;8100721
1557;Neuhofen a.d.Krems;neuhofen-a.d.krems;48,135906;14,238547;AT;8101255
1889;Böhlerwerk a.d.Ybbs;bohlerwerk-a.d.ybbs;47,98306;14,754061;AT;8100713
2345;St.Veit a.d.Glan;st.veit-a.d.glan;46,770508;14,367177;AT;8100078
1702;Pöham;poham;47,43077;13,253674;AT;8101376
1450;Sitzenberg-Reidling;sitzenberg-reidling;48,332226;15,818637;AT;8101587
1343;Kapfenberg Fachhochschule;kapfenberg-fachhochschule;47,454758;15,329323;AT;8101032
2077;Schlierbach;schlierbach;47,937775;14,111652;AT;8101540
1969;Wien Strebersdorf;wien-strebersdorf;48,285553;16,381693;AT;8101588
887;Dornbirn-Schoren;dornbirn-schoren;47,412933;9,726251;AT;8100728
1400441;Oberhofen im Inntal;oberhofen-im-inntal;47,30202;11,09505;AT;8102053
2269;Tulln Stadt;tulln-stadt;48,328358;16,053785;AT;8101692
1324;Marchtrenk;marchtrenk;48,201057;14,09957;AT;8101204
2310;Velden am Wörthersee;velden-am-worthersee;46,620113;14,044935;AT;8100081
570;Gerasdorf;gerasdorf;48,294247;16,484188;AT;8100869
2327;Oberthalheim-Timelkam;oberthalheim-timelkam;48,001907;13,623878;AT;8101324
2337;Gödersdorf;godersdorf;46,568462;13,846897;AT;8100861
75;Aspang;aspang;47,562447;16,099655;AT;8100188
507;Wagram-Grafenegg;wagram-grafenegg;48,434067;15,776978;AT;8101764
1578;Neumarkt am Wallersee;neumarkt-am-wallersee;47,95581;13,225934;AT;8100134
2142;Ober Olberndorf;ober-olberndorf;48,41368;16,17413;AT;8101315
2492;Wöllersdorf;wollersdorf;47,861477;16,178028;AT;8101796
2099;Steyr;steyr;48,038197;14,423095;AT;8100010
482;Föderlach;foderlach;46,602085;13,959185;AT;8100797
1078;Kraubath;kraubath;47,30617;14,945537;AT;8101076
5865935;Rohrbach-Vorau;rohrbach-vorau;47,38886;15,9858265;AT;8100183
1479;Mixnitz-Bärenschützklamm;mixnitz-barenschutzklamm;47,331173;15,360722;AT;8101210
2338;Finkenstein;finkenstein;46,568825;13,867722;AT;8100788
2333;Vöcklamarkt;vocklamarkt;47,99799;13,489421;AT;8100508
59;Greinsfurth;greinsfurth;48,10791;14,838521;AT;8100836
2053;Hatzendorf;hatzendorf;46,97927;16,003448;AT;8100268
2968384;Wien Wolf in der Au;wien-wolf-in-der-au;48,204624;16,236526;AT;8102057
1319;Maria Ellend;maria-ellend;48,10995;16,688873;AT;8100537
1952;Untersiebenbrunn;untersiebenbrunn;48,248016;16,74902;AT;8101701
723;Görtschach-Förolach;gortschach-forolach;46,622574;13,471229;AT;8100862
2968346;Unterretzbach;unterretzbach;48,765038;16,008009;AT;8102056
121;Bad Gastein;bad-gastein;47,11181;13,131986;AT;8100095
579;Grein Stadt;grein-stadt;48,229984;14,8557005;AT;8100858
1545;Niklasdorf;niklasdorf;47,394108;15,156235;AT;8101275
541;Graz Hbf;graz-hbf;47,07277;15,4162855;AT;8100173
1352;Wien Rennweg;wien-rennweg;48,19574;16,385963;AT;8101433
2040;Schleinbach;schleinbach;48,422012;16,489965;AT;8101535
1252109;Waldegg-Dürnbach;waldegg-durnbach;47,86758;16,051746;AT;8101988
2544;Gerling im Pinzgau;gerling-im-pinzgau;47,390285;12,827417;AT;8100879
64;St.Andrä im Lavanttal;st.andra-im-lavanttal;46,762825;14,84177;AT;8100496
2107;Oberhart;oberhart;48,104;14,039182;AT;8101299
1873;Markt Paternion;markt-paternion;46,725304;13,6424265;AT;8101238
24;Aigen-Schlägl;aigen-schlagl;48,64236;13,975272;AT;8100208
1637;Pernitz Wipfelhofstraße;pernitz-wipfelhofstrasse;47,895725;15,968353;AT;8101858
1454;Mattersburg;mattersburg;47,735752;16,409027;AT;8100408
2543;Zell am See;zell-am-see;47,320663;12,796885;AT;8100048
557;Gstatterboden im Nationalpark;gstatterboden-im-nationalpark;47,591328;14,633669;AT;8100159
412;Friedberg;friedberg;47,434803;16,054043;AT;8100185
2251;Traismauer;traismauer;48,34784;15,746321;AT;8100325
2246;Kappel am Krappfeld;kappel-am-krappfeld;46,837826;14,475455;AT;8101075
11;Achau;achau;48,082806;16,376186;AT;8100205
1826;Aurolzmünster;aurolzmunster;48,248783;13,458058;AT;8100638
2397;Wörschach Schwefelbad;worschach-schwefelbad;47,545536;14,139802;AT;8100425
1261;Losenstein;losenstein;47,923985;14,431081;AT;8100463
5705364;St. Paul im Lavanttal;st.-paul-im-lavanttal;46,722015;14,856137;AT;8100501
2144;Hausleiten;hausleiten;48,391296;16,106752;AT;8100990
1298;Pasching;pasching;48,257458;14,209324;AT;8101389
2306;Villach Hbf;villach-hbf;46,618618;13,848443;AT;8100147
990;Kapfenberg;kapfenberg;47,44512;15,292038;AT;8100031
5402526;Villach Landskron;villach-landskron;46,629856;13,8756895;AT;8105979
726;Gattendorf;gattendorf;48,010548;16,98062;AT;8100332
2342;Wilfling;wilfling;47,980606;14,029081;AT;8101857
514;Übersbach;ubersbach;47,02687;16,053713;AT;8101694
442;Bad Fischau;bad-fischau;47,83147;16,171665;AT;8100655
2453;Stadt Waidhofen a.d.Ybbs;stadt-waidhofen-a.d.ybbs;47,958363;14,767739;AT;8101635
4872531;Hall-Thaur;hall-thaur;47,277103;11,474141;AT;8102105
143;Bad Deutsch Altenburg;bad-deutsch-altenburg;48,13316;16,910831;AT;8100538
2051;Söchau;sochau;47,028923;16,013079;AT;8100429
5402655;Leoben Lerchenfeld;leoben-lerchenfeld;47,385452;15,115314;AT;8106002
2215;Berndorf Stadt;berndorf-stadt;47,944626;16,108795;AT;8100652
2385;Wartberg im Mürztal;wartberg-im-murztal;47,52735;15,484174;AT;8100383
2212;St.Georgen ob Judenburg;st.georgen-ob-judenburg;47,212147;14,4992075;AT;8101504
1366;St.Georgen a.d.Mattig;st.georgen-a.d.mattig;48,216415;13,098743;AT;8101506
483;Villach Seebach;villach-seebach;46,621082;13,873308;AT;8101496
1196;Lermoos;lermoos;47,40541;10,87882;AT;8100552
1621;Wien Breitensee;wien-breitensee;48,197372;16,306904;AT;8100395
1927;Sattledt;sattledt;48,074184;14,057946;AT;8100416
1170;Lochau-Hörbranz;lochau-horbranz;47,529175;9,742781;AT;8100124
16;Stillfried;stillfried;48,411476;16,846518;AT;8101536
2140;Stockerau;stockerau;48,382393;16,213081;AT;8100534
2229;Neukirchen-Gampern;neukirchen-gampern;48,020313;13,549217;AT;8101260
820;Hadersdorf am Kamp;hadersdorf-am-kamp;48,446587;15,714688;AT;8100264
2433;Hopfgarten Berglift;hopfgarten-berglift;47,44678;12,1588125;AT;8100939
793;Hochfilzen;hochfilzen;47,467484;12,626548;AT;8100052
1050;Kolbnitz;kolbnitz;46,878128;13,322182;AT;8100091
1120;Kitzbühel;kitzbuhel;47,454254;12,391009;AT;8100055
1397220;Asten-Fisching;asten-fisching;48,22723;14,427732;AT;8102046
1842;Stainach-Irdning;stainach-irdning;47,529224;14,107292;AT;8100132
2420;Weitersfeld a.d.Mur;weitersfeld-a.d.mur;46,714664;15,721436;AT;8101752
364;Ebensee Landungsplatz;ebensee-landungsplatz;47,81243;13,774878;AT;8100766
683;Grafenstein;grafenstein;46,61903;14,459415;AT;8100256
474;Frankenmarkt;frankenmarkt;47,98312;13,432651;AT;8100018
496;"Friedburg ";"friedburg-";47,997066;13,23419;AT;8100241
2161;Terfens-Weer;terfens-weer;47,3159;11,6343;AT;8100323
1955;Scheibbs;scheibbs;48,00553;15,1641865;AT;8100485
475;Pöndorf;pondorf;47,98655;13,356017;AT;8101377
630;Gmünd N.Ö.;gmund-n.o.;48,764214;14,983813;AT;8100129
2041;Hautzendorf;hautzendorf;48,450787;16,492813;AT;8100984
2104;Steeg-Gosau;steeg-gosau;47,61637;13,631854;AT;8100162
1127;Lambach;lambach;48,093964;13,888288;AT;8100015
1112;Lanzenkirchen;lanzenkirchen;47,750557;16,242178;AT;8101104
971;Judenburg;judenburg;47,174984;14,66264;AT;8100073
4741048;Wien Simmering;wien-simmering;48,169594;16,418804;AT;8101553
436;Micheldorf-Hirt;micheldorf-hirt;46,914867;14,43138;AT;8100573
1813;Glinzendorf;glinzendorf;48,242203;16,64115;AT;8100852
1113;Kritzendorf;kritzendorf;48,335934;16,299084;AT;8101084
66;Antiesenhofen;antiesenhofen;48,347347;13,402091;AT;8100215
2129;Stams;stams;47,28196;10,979924;AT;8100589
1610;Miesenbach-Waidmannsfeld;miesenbach-waidmannsfeld;47,87755;16,005537;AT;8101218
2103;Herzogenburg-Wielandsthal;herzogenburg-wielandsthal;48,285282;15,690337;AT;8100997
2076;Salzburg Parsch;salzburg-parsch;47,79907;13,073118;AT;8101481
95;Obernberg-Altheim;obernberg-altheim;48,270218;13,259254;AT;8100442
2070;St.Pölten-Porschestraße;st.polten-porschestrasse;48,18265;15,61698;AT;8101845
1977;Eugendorf;eugendorf;47,873005;13,116338;AT;8100774
1061;Säusenstein;sausenstein;48,193844;15,1135435;AT;8101468
1076;Krems a.d.Donau;krems-a.d.donau;48,408894;15,605132;AT;8100295
80;Arbing;arbing;48,22702;14,70101;AT;8100622
419;Hohenbrugg a.d.Raab;hohenbrugg-a.d.raab;46,944305;16,059994;AT;8100945
2043;Steyrling;steyrling;47,801777;14,163717;AT;8101638
1597;Obersee;obersee;47,59154;13,665825;AT;8101322
2190;Traun;traun;48,225452;14,2537155;AT;8101690
5;Krenstetten-Biberbach;krenstetten-biberbach;48,05514;14,699915;AT;8101085
1033;Allerheiligen-Mürzhofen;allerheiligen-murzhofen;47,481983;15,402896;AT;8100613
1981;Kammern;kammern;47,389835;14,90332;AT;8101061
81;Perg Schulzentrum;perg-schulzentrum;48,24247;14,640663;AT;8102016
620;Gleisdorf;gleisdorf;47,09963;15,708342;AT;8100195
4384071;Salzburg Aiglhof;salzburg-aiglhof;47,80792;13,026934;AT;8102048
2247;Passering;passering;46,80683;14,469651;AT;8101393
275;Dorfgastein;dorfgastein;47,238697;13,102993;AT;8100098
806;Wien Speising;wien-speising;48,173603;16,28362;AT;8101853
5091977;Klagenfurt West;klagenfurt-west;46,62295;14,266705;AT;8103644
2045;Scharnitz;scharnitz;47,391872;11,266864;AT;8100088
5091980;Klagenfurt Süd;klagenfurt-sud;46,61112;14,302177;AT;8103842
1724;Pernegg;pernegg;47,359344;15,343082;AT;8101370
1204;Linz Franckstraße;linz-franckstrasse;48,28623;14,322167;AT;8100807
1967;Schwarza;schwarza;46,718018;15,669375;AT;8101636
2013;Höbersdorf;hobersdorf;48,448586;16,173145;AT;8100962
1650;Perg;perg;48,247715;14,627059;AT;8100580
2192;Ansfelden;ansfelden;48,208584;14,2611;AT;8100626
1918;Saalfelden;saalfelden;47,426746;12,829798;AT;8100049
978;St.Johann in Tirol;st.johann-in-tirol;47,5196;12,430792;AT;8100054
389;Eisenstadt Schule;eisenstadt-schule;47,84387;16,536674;AT;8100773
321;Edlitz-Grimmenstein;edlitz-grimmenstein;47,61697;16,12794;AT;8100189
1013;Spielberg (Bedarfshalt);spielberg-(bedarfshalt);47,19958;14,795371;AT;8101155
553;Gaishorn;gaishorn;47,489067;14,546531;AT;8100819
1180;Landeck-Zams;landeck-zams;47,14811;10,578222;AT;8100063
2566531;Graz Don Bosco;graz-don-bosco;47,057594;15,419155;AT;8103490
546;Schloß Haus;schloss-haus;48,341526;14,505501;AT;8100585
1877;Rottenegg;rottenegg;48,36013;14,137582;AT;8100476
2016;Tassenbach;tassenbach;46,746853;12,4660425;AT;8101646
1995;Schönfeld-Lassee;schonfeld-lassee;48,251114;16,807295;AT;8101545
2462;Mühling-Plaika;muhling-plaika;48,103172;15,1326475;AT;8101841
1931;Sattendorf;sattendorf;46,66289;13,9162245;AT;8100036
1851;Riedau;riedau;48,30405;13,626643;AT;8100407
1920;Leogang;leogang;47,443428;12,74043;AT;8100051
563;Großendorf;grossendorf;48,03867;14,055645;AT;8100570
1904;Rekawinkel;rekawinkel;48,1798;16,03173;AT;8101432
1886;Rosenau;rosenau;48,010227;14,741008;AT;8101449
1885;Rohr-Bad Hall;rohr-bad-hall;48,070347;14,192801;AT;8100167
2548;Kledering;kledering;48,13362;16,438879;AT;8101051
903;Wien Krottenbachstraße;wien-krottenbachstrasse;48,240055;16,340815;AT;8100297
306;Wulkaprodersdorf Haltestelle;wulkaprodersdorf-haltestelle;47,799217;16,496664;AT;8101810
939;Kranebitten;kranebitten;47,26961;11,328741;AT;8100551
962;Stans;stans;47,365383;11,7262;AT;8100310
799;Hermagor;hermagor;46,62655;13,375847;AT;8100270
843;Bad Vigaun;bad-vigaun;47,663944;13,124039;AT;8101718
1570;Winden;winden;47,94709;16,759321;AT;8100357
376;Altmünster am Traunsee;altmunster-am-traunsee;47,891304;13,758221;AT;8100152
1093;Klamm-Schottwien;klamm-schottwien;47,665245;15,87426;AT;8101050
2494;Wolfsberg;wolfsberg;46,842117;14,838498;AT;8100359
1264;Loosdorf;loosdorf;48,19495;15,40458;AT;8101169
1266;Wien Leopoldau;wien-leopoldau;48,27755;16,449385;AT;8101170
41;Allentsteig;allentsteig;48,71598;15,32976;AT;8100210
1377;Mödling;modling;48,085743;16,295794;AT;8101230
325;Ebenfurth;ebenfurth;47,87768;16,362003;AT;8100225
1831;Reith;reith;47,30082;11,200718;AT;8100112
1783;Sölling;solling;48,039177;15,140127;AT;8101851
1827;Neuratting;neuratting;48,227234;13,373633;AT;8101288
1394;Mühldorf-Möllbrücke;muhldorf-mollbrucke;46,851467;13,366944;AT;8100087
884;Hohenems;hohenems;47,364796;9,68115;AT;8100121
1122;Schwarzsee;schwarzsee;47,453526;12,37032;AT;8101593
1787;Achleitnersiedlung;achleitnersiedlung;48,321594;14,20555;AT;8101955
403;Faak am See;faak-am-see;46,56437;13,912993;AT;8100084
984;Kufstein;kufstein;47,583378;12,165597;AT;8100001
1134;St.Georgen am Längsee;st.georgen-am-langsee;46,761826;14,422926;AT;8101505
807;Wien Weidlingau;wien-weidlingau;48,2105;16,212397;AT;8101760
784;Haus;haus;47,41701;13,800222;AT;8100136
1565;Emmersdorf;emmersdorf;46,59532;13,572451;AT;8100745
850;Haslau an der Donau;haslau-an-der-donau;48,10969;16,710072;AT;8100982
263;Wien Zentralfriedhof;wien-zentralfriedhof;48,1543;16,425983;AT;8101820
2366;Schlüßlberg;schlusslberg;48,223885;13,868289;AT;8100584
201;Mitterberghütten;mitterberghutten;47,395344;13,222396;AT;8101219
1371;Siebenhirten;siebenhirten;48,611446;16,53109;AT;8101523
2179;Schwarzenau;schwarzenau;48,74613;15,26709;AT;8100199
1262120;Bichlbach-Almkopfbahn;bichlbach-almkopfbahn;47,42766;10,776338;AT;8101972
110;Muckendorf-Wipfing;muckendorf-wipfing;48,32835;16,149105;AT;8101247
5231615;Vils Stadt;vils-stadt;47,54964;10,632075;AT;8102260
2441;Weyer;weyer;47,86161;14,66694;AT;8100511
727;Pama;pama;48,04182;17,041168;AT;8100543
842;Hallein;hallein;47,685123;13,099575;AT;8100040
1965;Schärding;scharding;48,463764;13,442475;AT;8100024
1674;Prinzersdorf;prinzersdorf;48,202965;15,525604;AT;8101387
492;Lilienfeld Krankenhaus;lilienfeld-krankenhaus;48,009007;15,578516;AT;8101605
2330;Kematen in Tirol;kematen-in-tirol;47,261032;11,277272;AT;8101038
1183;Leoben Hbf;leoben-hbf;47,386616;15,089688;AT;8100070
734;Guntersdorf;guntersdorf;48,642204;16,054092;AT;8100894
926;Wien Mitte;wien-mitte;48,205574;16,38435;AT;8100449
2567;Zirl;zirl;47,26606;11,22942;AT;8100451
1083;Pritschitz;pritschitz;46,628178;14,17009;AT;8101395
741;Möllersdorf Aspangbahn;mollersdorf-aspangbahn;48,029472;16,312899;AT;8101229
1176;Eschenau;eschenau;47,306583;13,007958;AT;8100770
619;Mautbrücken;mautbrucken;46,72122;14,189235;AT;8101205
2312;Lind-Rosegg;lind-rosegg;46,605988;14,000348;AT;8101157
130;Baumgartenberg;baumgartenberg;48,208767;14,747274;AT;8100656
1500;Katzelsdorf;katzelsdorf;47,792816;16,26722;AT;8100284
1253979;St.Pölten Traisenpark;st.polten-traisenpark;48,22048;15,641237;AT;8101990
2482;Wels Messe;wels-messe;48,15252;14,019554;AT;8101946
92;Lehen-Altensam;lehen-altensam;48,035564;13,700835;AT;8101119
1715;Plank am Kamp;plank-am-kamp;48,557888;15,673238;AT;8101363
1660;Parndorf;parndorf;47,986893;16,871973;AT;8101335
763;Stadt Haag;stadt-haag;48,115673;14,565934;AT;8101514
1652;Aisthofen;aisthofen;48,257442;14,590189;AT;8100609
1646;Ottensheim;ottensheim;48,33779;14,176936;AT;8100513
4773103;Wien Hauptbahnhof (Bstg. 1-2);wien-hauptbahnhof-(bstg.-1-2);48,186176;16,375599;AT;8101590
1833;Wildungsmauer;wildungsmauer;48,108;16,802067;AT;8101787
777;Hainburg a.d.Donau Personenbf;hainburg-a.d.donau-personenbf;48,148914;16,939722;AT;8100266
1020;Klosterneuburg-Kierling;klosterneuburg-kierling;48,309853;16,326252;AT;8100460
1410;Wien Meidling;wien-meidling;48,1749;16,33619;AT;8100514
2545;Maishofen-Saalbach;maishofen-saalbach;47,358635;12,810225;AT;8100050
2467;Unter Höflein;unter-hoflein;47,790607;16,033295;AT;8101696
722;Gutenstein;gutenstein;47,876854;15,910831;AT;8100571
216;Wörgl Süd-Bruckhäusl;worgl-sud-bruckhausl;47,487286;12,107912;AT;8101571
172;Bruck a.d.Leitha;bruck-a.d.leitha;48,019012;16,780931;AT;8100198
822;Gedersdorf;gedersdorf;48,43265;15,691804;AT;8100828
231;Braunau am Inn;braunau-am-inn;48,259068;13,048639;AT;8100365
1867;Rosenbach;rosenbach;46,531303;14,035471;AT;8100083
1720;Dürrwien;durrwien;48,178516;16,062012;AT;8100735
455;Altenstadt;altenstadt;47,256332;9,615334;AT;8100635
443;Feuerwerksanstalt;feuerwerksanstalt;47,848927;16,189287;AT;8100784
2145;Wien Süßenbrunn;wien-sussenbrunn;48,285492;16,485176;AT;8101619
112;Saxen;saxen;48,20525;14,790751;AT;8101469
947;Irnfritz;irnfritz;48,7485;15,539619;AT;8100399
379;Erlauf;erlauf;48,18398;15,182053;AT;8100764
1142;Laßnitzhöhe;lassnitzhohe;47,078957;15,588417;AT;8100194
468;Wiener Neustadt Nord;wiener-neustadt-nord;47,834633;16,238731;AT;8101791
752;Gmunden;gmunden;47,925385;13,782994;AT;8100151
1296;Leonding;leonding;48,274033;14,253869;AT;8101165
1519;Neuhaus-Niederwaldkirchen;neuhaus-niederwaldkirchen;48,44192;14,051557;AT;8101282
2082;St.Stefan im Lavanttal;st.stefan-im-lavanttal;46,80706;14,846169;AT;8100440
1526;Nettingsdorf;nettingsdorf;48,189648;14,25849;AT;8101265
912;Maria Anzbach;maria-anzbach;48,187977;15,93466;AT;8101197
2143;Gaisruck;gaisruck;48,394024;16,065454;AT;8100823
1014;Krieglach;krieglach;47,54731;15,560285;AT;8101080
1402938;Kuchl Garnei;kuchl-garnei;47,651745;13,128244;AT;8102047
2375;Wartberg a.d.Krems;wartberg-a.d.krems;47,98737;14,121781;AT;8101742
1747;Oberalm;oberalm;47,700737;13,093097;AT;8102006
79;Ardning;ardning;47,59062;14,358919;AT;8100623
1970;Schladming;schladming;47,39372;13,677926;AT;8100137
415;Dechantskirchen;dechantskirchen;47,41871;16,022156;AT;8100722
1449;Gemeinlebarn;gemeinlebarn;48,336205;15,804182;AT;8100831
679;Göllersdorf;gollersdorf;48,492588;16,126482;AT;8100827
1966;Spielfeld-Straß;spielfeld-strass;46,709545;15,629014;AT;8100082
1407;Mattighofen;mattighofen;48,1082;13,152582;AT;8100409
2152;Ennsdorf;ennsdorf;48,216045;14,496999;AT;8100759
674;Götzis;gotzis;47,33661;9,636647;AT;8100120
899;Hinterstoder;hinterstoder;47,7746;14,179073;AT;8100172
1785;Puchenau West;puchenau-west;48,312534;14,221841;AT;8101409
1402942;Salzburg Taxham Europark;salzburg-taxham-europark;47,816143;13,010694;AT;8102045
685;Klagenfurt Ebenthal;klagenfurt-ebenthal;46,61663;14,333878;AT;8101091
863;Unter Radlberg;unter-radlberg;48,25538;15,686993;AT;8101706
1768;Sautern-Schiltern;sautern-schiltern;47,707264;16,155579;AT;8101611
517;Fritzens-Wattens;fritzens-wattens;47,30215;11,588867;AT;8100104
1945177;Mistelbach Stadt;mistelbach-stadt;48,5702;16,568813;AT;8102007
15;Angern;angern;48,38434;16,825861;AT;8100619
1704;Pichl;pichl;47,388737;13,617113;AT;8101356
454;Feldkirch-Amberg;feldkirch-amberg;47,255695;9,621677;AT;8100791
115;Wien Atzgersdorf;wien-atzgersdorf;48,147095;16,288603;AT;8100634
852;Hainfeld;hainfeld;48,039757;15,767883;AT;8100957
1111;Klaus;klaus;47,833008;14,155108;AT;8100171
1564;Nötsch;notsch;46,58866;13,625749;AT;8101284
844;Kuchl;kuchl;47,624935;13,142107;AT;8100546
5012210;Wiederndorf-Aich;wiederndorf-aich;46,62305;14,796488;AT;8100611
5012219;Kühnsdorf Klopeiner See;kuhnsdorf-klopeiner-see;46,624847;14,620844;AT;8100336
1289;Lauterach Unterfeld;lauterach-unterfeld;47,48077;9,714734;AT;8105481
1792;Bad Pirawarth;bad-pirawarth;48,44852;16,605745;AT;8101360
1605;Obersdorf;obersdorf;48,362427;16,51813;AT;8101304
705;Groß Schweinbarth;gross-schweinbarth;48,41807;16,640375;AT;8100884
